,Date/Time,Lat,Lon,Base,date,month,week,MonthDayNum,HourOfDay,DayOfWeekNum,DayOfWeek,Time,labels,labels_DBSCAN
138543,2014-06-13 10:21:00,40.6824,-73.9794,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,1,0
249365,2014-06-27 10:15:00,40.7063,-74.0096,B02598,2014-06-27,6,26,27,10,5,Friday,Friday-10,5,0
634307,2014-06-27 10:59:00,40.6582,-73.98,B02682,2014-06-27,6,26,27,10,5,Friday,Friday-10,1,0
302205,2014-06-06 10:53:00,40.7634,-73.9563,B02617,2014-06-06,6,23,6,10,5,Friday,Friday-10,2,0
590762,2014-06-20 10:39:00,40.785,-73.979,B02682,2014-06-20,6,25,20,10,5,Friday,Friday-10,2,0
249306,2014-06-27 10:04:00,40.7247,-73.9821,B02598,2014-06-27,6,26,27,10,5,Friday,Friday-10,5,0
76516,2014-06-06 10:15:00,40.7358,-73.9793,B02598,2014-06-06,6,23,6,10,5,Friday,Friday-10,5,0
435486,2014-06-27 10:04:00,40.6898,-73.9759,B02617,2014-06-27,6,26,27,10,5,Friday,Friday-10,1,0
249391,2014-06-27 10:22:00,40.7032,-73.9881,B02598,2014-06-27,6,26,27,10,5,Friday,Friday-10,1,0
545791,2014-06-13 10:59:00,40.7835,-73.9803,B02682,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
435683,2014-06-27 10:52:00,40.714,-73.9916,B02617,2014-06-27,6,26,27,10,5,Friday,Friday-10,5,0
435578,2014-06-27 10:28:00,40.7255,-73.9939,B02617,2014-06-27,6,26,27,10,5,Friday,Friday-10,5,0
76447,2014-06-06 10:02:00,40.7783,-73.9808,B02598,2014-06-06,6,23,6,10,5,Friday,Friday-10,2,0
494917,2014-06-06 10:04:00,40.7234,-74.0016,B02682,2014-06-06,6,23,6,10,5,Friday,Friday-10,5,0
387600,2014-06-20 10:04:00,40.7433,-73.9858,B02617,2014-06-20,6,25,20,10,5,Friday,Friday-10,5,0
302199,2014-06-06 10:52:00,40.7579,-73.9775,B02617,2014-06-06,6,23,6,10,5,Friday,Friday-10,2,0
138633,2014-06-13 10:37:00,40.7697,-73.9651,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
545691,2014-06-13 10:43:00,40.7524,-73.9805,B02682,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
344394,2014-06-13 10:21:00,40.7514,-73.975,B02617,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
138697,2014-06-13 10:46:00,40.6028,-73.9637,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,1,0
195153,2014-06-20 10:40:00,40.7526,-73.8886,B02598,2014-06-20,6,25,20,10,5,Friday,Friday-10,0,0
14549,2014-06-13 10:37:00,40.7763,-73.9601,B02512,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
387758,2014-06-20 10:43:00,40.7502,-73.9945,B02617,2014-06-20,6,25,20,10,5,Friday,Friday-10,5,0
387674,2014-06-20 10:20:00,40.707,-74.0051,B02617,2014-06-20,6,25,20,10,5,Friday,Friday-10,5,0
344442,2014-06-13 10:35:00,40.7412,-73.9979,B02617,2014-06-13,6,24,13,10,5,Friday,Friday-10,5,0
138767,2014-06-13 10:59:00,40.7726,-73.9575,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
545745,2014-06-13 10:51:00,40.7667,-73.9613,B02682,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
138399,2014-06-13 10:03:00,40.7916,-73.9784,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
344473,2014-06-13 10:42:00,40.7712,-73.8661,B02617,2014-06-13,6,24,13,10,5,Friday,Friday-10,0,0
387819,2014-06-20 10:57:00,40.7822,-73.9537,B02617,2014-06-20,6,25,20,10,5,Friday,Friday-10,2,0
249330,2014-06-27 10:09:00,40.6909,-73.9967,B02598,2014-06-27,6,26,27,10,5,Friday,Friday-10,1,0
634268,2014-06-27 10:49:00,40.6486,-73.7829,B02682,2014-06-27,6,26,27,10,5,Friday,Friday-10,4,0
662992,2014-06-27 10:46:00,40.7261,-73.9964,B02764,2014-06-27,6,26,27,10,5,Friday,Friday-10,5,0
6117,2014-06-06 10:33:00,40.783,-73.9502,B02512,2014-06-06,6,23,6,10,5,Friday,Friday-10,2,0
387745,2014-06-20 10:40:00,40.7219,-73.992,B02617,2014-06-20,6,25,20,10,5,Friday,Friday-10,5,0
302026,2014-06-06 10:02:00,40.7439,-73.8829,B02617,2014-06-06,6,23,6,10,5,Friday,Friday-10,0,0
590753,2014-06-20 10:36:00,40.7332,-74.0055,B02682,2014-06-20,6,25,20,10,5,Friday,Friday-10,5,0
545666,2014-06-13 10:38:00,40.7209,-73.9789,B02682,2014-06-13,6,24,13,10,5,Friday,Friday-10,5,0
545624,2014-06-13 10:28:00,40.7519,-73.9737,B02682,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
302180,2014-06-06 10:48:00,40.7177,-74.0026,B02617,2014-06-06,6,23,6,10,5,Friday,Friday-10,5,0
29190,2014-06-27 10:02:00,40.7249,-73.9986,B02512,2014-06-27,6,26,27,10,5,Friday,Friday-10,5,0
545779,2014-06-13 10:57:00,40.7053,-74.0072,B02682,2014-06-13,6,24,13,10,5,Friday,Friday-10,5,0
22374,2014-06-20 10:04:00,40.6834,-73.9755,B02512,2014-06-20,6,25,20,10,5,Friday,Friday-10,1,0
138598,2014-06-13 10:30:00,40.7757,-73.9507,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
138535,2014-06-13 10:20:00,40.7341,-73.978,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,5,0
195244,2014-06-20 10:59:00,40.7551,-73.9768,B02598,2014-06-20,6,25,20,10,5,Friday,Friday-10,2,0
344299,2014-06-13 10:03:00,40.7581,-73.9814,B02617,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
76707,2014-06-06 10:53:00,40.7513,-73.9796,B02598,2014-06-06,6,23,6,10,5,Friday,Friday-10,2,0
138603,2014-06-13 10:31:00,40.7658,-73.9635,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
634211,2014-06-27 10:36:00,40.7478,-73.9852,B02682,2014-06-27,6,26,27,10,5,Friday,Friday-10,5,0
22373,2014-06-20 10:01:00,40.7552,-73.9713,B02512,2014-06-20,6,25,20,10,5,Friday,Friday-10,2,0
195218,2014-06-20 10:53:00,40.8536,-73.9383,B02598,2014-06-20,6,25,20,10,5,Friday,Friday-10,0,0
344370,2014-06-13 10:17:00,40.7421,-73.9986,B02617,2014-06-13,6,24,13,10,5,Friday,Friday-10,5,0
195152,2014-06-20 10:40:00,40.7521,-73.9777,B02598,2014-06-20,6,25,20,10,5,Friday,Friday-10,2,0
590803,2014-06-20 10:50:00,40.7841,-73.98,B02682,2014-06-20,6,25,20,10,5,Friday,Friday-10,2,0
387735,2014-06-20 10:36:00,40.7383,-74.0025,B02617,2014-06-20,6,25,20,10,5,Friday,Friday-10,5,0
302157,2014-06-06 10:43:00,40.7741,-73.9179,B02617,2014-06-06,6,23,6,10,5,Friday,Friday-10,0,0
435523,2014-06-27 10:14:00,40.775,-73.9528,B02617,2014-06-27,6,26,27,10,5,Friday,Friday-10,2,0
387642,2014-06-20 10:12:00,40.7224,-74.0025,B02617,2014-06-20,6,25,20,10,5,Friday,Friday-10,5,0
495091,2014-06-06 10:48:00,40.694,-73.9837,B02682,2014-06-06,6,23,6,10,5,Friday,Friday-10,1,0
634218,2014-06-27 10:38:00,40.7429,-73.9943,B02682,2014-06-27,6,26,27,10,5,Friday,Friday-10,5,0
302156,2014-06-06 10:43:00,40.7689,-73.9565,B02617,2014-06-06,6,23,6,10,5,Friday,Friday-10,2,0
76502,2014-06-06 10:13:00,40.7543,-73.9652,B02598,2014-06-06,6,23,6,10,5,Friday,Friday-10,2,0
6129,2014-06-06 10:55:00,40.758,-73.9797,B02512,2014-06-06,6,23,6,10,5,Friday,Friday-10,2,0
302053,2014-06-06 10:08:00,40.6966,-73.9774,B02617,2014-06-06,6,23,6,10,5,Friday,Friday-10,1,0
634224,2014-06-27 10:39:00,40.7799,-73.9472,B02682,2014-06-27,6,26,27,10,5,Friday,Friday-10,2,0
387595,2014-06-20 10:03:00,40.7588,-73.9849,B02617,2014-06-20,6,25,20,10,5,Friday,Friday-10,2,0
138692,2014-06-13 10:45:00,40.7779,-73.9567,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
545744,2014-06-13 10:51:00,40.7646,-73.9806,B02682,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
387761,2014-06-20 10:43:00,40.7791,-73.9556,B02617,2014-06-20,6,25,20,10,5,Friday,Friday-10,2,0
138539,2014-06-13 10:20:00,40.6619,-73.9616,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,1,0
634248,2014-06-27 10:45:00,40.766,-73.9811,B02682,2014-06-27,6,26,27,10,5,Friday,Friday-10,2,0
302165,2014-06-06 10:44:00,40.7566,-73.9811,B02617,2014-06-06,6,23,6,10,5,Friday,Friday-10,2,0
545647,2014-06-13 10:34:00,40.7794,-73.9598,B02682,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
249549,2014-06-27 10:54:00,40.7744,-73.9637,B02598,2014-06-27,6,26,27,10,5,Friday,Friday-10,2,0
344373,2014-06-13 10:17:00,40.6543,-73.9107,B02617,2014-06-13,6,24,13,10,5,Friday,Friday-10,1,0
387796,2014-06-20 10:53:00,40.7634,-73.9722,B02617,2014-06-20,6,25,20,10,5,Friday,Friday-10,2,0
387651,2014-06-20 10:15:00,40.7026,-74.0116,B02617,2014-06-20,6,25,20,10,5,Friday,Friday-10,5,0
138729,2014-06-13 10:51:00,40.7153,-74.0076,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,5,0
590698,2014-06-20 10:21:00,40.7475,-73.9867,B02682,2014-06-20,6,25,20,10,5,Friday,Friday-10,5,0
302114,2014-06-06 10:31:00,40.8112,-73.92,B02617,2014-06-06,6,23,6,10,5,Friday,Friday-10,0,0
138738,2014-06-13 10:53:00,40.7739,-73.9546,B02598,2014-06-13,6,24,13,10,5,Friday,Friday-10,2,0
249378,2014-06-27 10:18:00,40.771,-73.8657,B02598,2014-06-27,6,26,27,10,5,Friday,Friday-10,0,0
195224,2014-06-20 10:54:00,40.7739,-73.8721,B02598,2014-06-20,6,25,20,10,5,Friday,Friday-10,0,0
76573,2014-06-06 10:26:00,40.7969,-73.9738,B02598,2014-06-06,6,23,6,10,5,Friday,Friday-10,2,0
634391,2014-06-27 11:20:00,40.7669,-73.9824,B02682,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
138781,2014-06-13 11:02:00,40.7192,-74.005,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
138902,2014-06-13 11:20:00,40.7505,-73.9949,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
344625,2014-06-13 11:16:00,40.7543,-73.9884,B02617,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
546039,2014-06-13 11:48:00,40.7542,-73.9994,B02682,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
634413,2014-06-27 11:24:00,40.785,-73.9486,B02682,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
545971,2014-06-13 11:32:00,40.7635,-73.9731,B02682,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
546014,2014-06-13 11:42:00,40.7435,-73.9891,B02682,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
139035,2014-06-13 11:44:00,40.7053,-74.0079,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
29247,2014-06-27 11:24:00,40.7634,-73.9729,B02512,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
6144,2014-06-06 11:14:00,40.7469,-73.9856,B02512,2014-06-06,6,23,6,11,5,Friday,Friday-11,5,0
302422,2014-06-06 11:52:00,40.7612,-73.9813,B02617,2014-06-06,6,23,6,11,5,Friday,Friday-11,2,0
138959,2014-06-13 11:31:00,40.7248,-73.9824,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
302411,2014-06-06 11:50:00,40.7425,-74.0035,B02617,2014-06-06,6,23,6,11,5,Friday,Friday-11,5,0
14586,2014-06-13 11:12:00,40.7633,-73.9726,B02512,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
495278,2014-06-06 11:27:00,40.709,-73.9247,B02682,2014-06-06,6,23,6,11,5,Friday,Friday-11,1,0
634338,2014-06-27 11:06:00,40.6242,-73.5993,B02682,2014-06-27,6,26,27,11,5,Friday,Friday-11,4,0
249751,2014-06-27 11:36:00,40.724,-74.0113,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,5,0
344709,2014-06-13 11:35:00,40.7362,-73.9935,B02617,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
590959,2014-06-20 11:26:00,40.7051,-73.8198,B02682,2014-06-20,6,25,20,11,5,Friday,Friday-11,4,0
302331,2014-06-06 11:30:00,40.7597,-73.9945,B02617,2014-06-06,6,23,6,11,5,Friday,Friday-11,2,0
436002,2014-06-27 11:51:00,40.7435,-73.9841,B02617,2014-06-27,6,26,27,11,5,Friday,Friday-11,5,0
302392,2014-06-06 11:44:00,40.7576,-74.0007,B02617,2014-06-06,6,23,6,11,5,Friday,Friday-11,5,0
77086,2014-06-06 11:59:00,40.7449,-73.9954,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,5,0
249823,2014-06-27 11:48:00,40.7745,-73.9896,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
138920,2014-06-13 11:24:00,40.7744,-73.9824,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
344748,2014-06-13 11:43:00,40.7609,-73.9943,B02617,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
76992,2014-06-06 11:42:00,40.7248,-73.992,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,5,0
139077,2014-06-13 11:51:00,40.7742,-73.9791,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
249705,2014-06-27 11:25:00,40.652,-73.8078,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,4,0
435923,2014-06-27 11:36:00,40.774,-73.8727,B02617,2014-06-27,6,26,27,11,5,Friday,Friday-11,0,0
14603,2014-06-13 11:27:00,40.7398,-74.0053,B02512,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
591021,2014-06-20 11:40:00,40.5861,-73.9879,B02682,2014-06-20,6,25,20,11,5,Friday,Friday-11,1,0
76997,2014-06-06 11:43:00,40.7416,-73.9955,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,5,0
138897,2014-06-13 11:18:00,40.7118,-73.9992,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
435778,2014-06-27 11:08:00,40.7628,-73.9714,B02617,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
249627,2014-06-27 11:10:00,40.7507,-73.9738,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
387965,2014-06-20 11:30:00,40.7467,-73.9844,B02617,2014-06-20,6,25,20,11,5,Friday,Friday-11,5,0
545991,2014-06-13 11:36:00,40.6895,-73.9873,B02682,2014-06-13,6,24,13,11,5,Friday,Friday-11,1,0
344645,2014-06-13 11:21:00,40.7333,-73.9899,B02617,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
195369,2014-06-20 11:23:00,40.7139,-73.9902,B02598,2014-06-20,6,25,20,11,5,Friday,Friday-11,5,0
249650,2014-06-27 11:15:00,40.718,-73.964,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,1,0
302241,2014-06-06 11:05:00,40.7263,-73.9971,B02617,2014-06-06,6,23,6,11,5,Friday,Friday-11,5,0
195312,2014-06-20 11:12:00,40.6431,-73.7894,B02598,2014-06-20,6,25,20,11,5,Friday,Friday-11,4,0
249707,2014-06-27 11:26:00,40.774,-73.8727,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,0,0
344724,2014-06-13 11:38:00,40.7388,-74.0087,B02617,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
139006,2014-06-13 11:40:00,40.7635,-73.9717,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
249631,2014-06-27 11:11:00,40.7591,-73.9944,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
435747,2014-06-27 11:04:00,40.7607,-73.974,B02617,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
77048,2014-06-06 11:52:00,40.7744,-73.9576,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,2,0
590840,2014-06-20 11:00:00,40.6062,-73.9876,B02682,2014-06-20,6,25,20,11,5,Friday,Friday-11,1,0
76955,2014-06-06 11:37:00,40.7776,-73.9491,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,2,0
249582,2014-06-27 11:02:00,40.7649,-73.9806,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
195361,2014-06-20 11:22:00,40.7756,-73.9456,B02598,2014-06-20,6,25,20,11,5,Friday,Friday-11,2,0
29270,2014-06-27 11:54:00,40.7502,-73.9942,B02512,2014-06-27,6,26,27,11,5,Friday,Friday-11,5,0
436017,2014-06-27 11:53:00,40.6461,-73.7769,B02617,2014-06-27,6,26,27,11,5,Friday,Friday-11,4,0
435718,2014-06-27 11:00:00,40.7415,-74.0068,B02617,2014-06-27,6,26,27,11,5,Friday,Friday-11,5,0
435955,2014-06-27 11:43:00,40.7768,-73.9617,B02617,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
388006,2014-06-20 11:38:00,40.7822,-73.9521,B02617,2014-06-20,6,25,20,11,5,Friday,Friday-11,2,0
138821,2014-06-13 11:09:00,40.779,-73.9623,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
249663,2014-06-27 11:17:00,40.756,-73.9908,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
545799,2014-06-13 11:01:00,40.7264,-73.9833,B02682,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
195411,2014-06-20 11:32:00,40.8293,-73.9397,B02598,2014-06-20,6,25,20,11,5,Friday,Friday-11,0,0
435945,2014-06-27 11:41:00,40.7684,-73.9847,B02617,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
249727,2014-06-27 11:29:00,40.7399,-73.9798,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,5,0
138792,2014-06-13 11:03:00,40.7746,-73.9642,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
545984,2014-06-13 11:35:00,40.7502,-73.9945,B02682,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
435917,2014-06-27 11:35:00,40.7149,-74.0097,B02617,2014-06-27,6,26,27,11,5,Friday,Friday-11,5,0
76945,2014-06-06 11:35:00,40.7755,-73.9847,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,2,0
546076,2014-06-13 11:54:00,40.7317,-74.0066,B02682,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
495314,2014-06-06 11:35:00,40.7197,-74.0102,B02682,2014-06-06,6,23,6,11,5,Friday,Friday-11,5,0
76935,2014-06-06 11:33:00,40.7701,-73.8651,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,0,0
590854,2014-06-20 11:02:00,40.7136,-73.9657,B02682,2014-06-20,6,25,20,11,5,Friday,Friday-11,1,0
249698,2014-06-27 11:24:00,40.7411,-73.9925,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,5,0
249629,2014-06-27 11:10:00,40.722,-73.9888,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,5,0
76911,2014-06-06 11:28:00,40.7119,-74.0079,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,5,0
634460,2014-06-27 11:36:00,40.7508,-73.9745,B02682,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
29268,2014-06-27 11:53:00,40.7455,-73.9844,B02512,2014-06-27,6,26,27,11,5,Friday,Friday-11,5,0
344759,2014-06-13 11:47:00,40.7651,-73.9801,B02617,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
634375,2014-06-27 11:16:00,40.735,-73.9568,B02682,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
76876,2014-06-06 11:22:00,40.7541,-73.9883,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,2,0
387888,2014-06-20 11:12:00,40.7538,-73.9895,B02617,2014-06-20,6,25,20,11,5,Friday,Friday-11,2,0
495226,2014-06-06 11:16:00,40.7144,-73.9939,B02682,2014-06-06,6,23,6,11,5,Friday,Friday-11,5,0
195293,2014-06-20 11:07:00,40.7668,-73.9655,B02598,2014-06-20,6,25,20,11,5,Friday,Friday-11,2,0
435744,2014-06-27 11:03:00,40.7675,-73.981,B02617,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
545960,2014-06-13 11:30:00,40.7292,-74.0455,B02682,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
14626,2014-06-13 11:53:00,40.7213,-73.9559,B02512,2014-06-13,6,24,13,11,5,Friday,Friday-11,1,0
76881,2014-06-06 11:23:00,40.7542,-73.9891,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,2,0
195363,2014-06-20 11:22:00,40.7623,-73.9744,B02598,2014-06-20,6,25,20,11,5,Friday,Friday-11,2,0
76867,2014-06-06 11:20:00,40.7445,-73.9855,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,5,0
388000,2014-06-20 11:37:00,40.7382,-74.0049,B02617,2014-06-20,6,25,20,11,5,Friday,Friday-11,5,0
76896,2014-06-06 11:25:00,40.7629,-73.9699,B02598,2014-06-06,6,23,6,11,5,Friday,Friday-11,2,0
6136,2014-06-06 11:01:00,40.7875,-73.9787,B02512,2014-06-06,6,23,6,11,5,Friday,Friday-11,2,0
249735,2014-06-27 11:32:00,40.7499,-73.9814,B02598,2014-06-27,6,26,27,11,5,Friday,Friday-11,2,0
495187,2014-06-06 11:08:00,40.7741,-73.8725,B02682,2014-06-06,6,23,6,11,5,Friday,Friday-11,0,0
634453,2014-06-27 11:34:00,40.7386,-73.9757,B02682,2014-06-27,6,26,27,11,5,Friday,Friday-11,5,0
138886,2014-06-13 11:17:00,40.7316,-73.9929,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
138903,2014-06-13 11:20:00,40.7546,-73.9698,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
545978,2014-06-13 11:33:00,40.7245,-73.9997,B02682,2014-06-13,6,24,13,11,5,Friday,Friday-11,5,0
139119,2014-06-13 11:59:00,40.7543,-73.9887,B02598,2014-06-13,6,24,13,11,5,Friday,Friday-11,2,0
546283,2014-06-13 12:39:00,40.7433,-74.0015,B02682,2014-06-13,6,24,13,12,5,Friday,Friday-12,5,0
302608,2014-06-06 12:41:00,40.742,-74.0038,B02617,2014-06-06,6,23,6,12,5,Friday,Friday-12,5,0
436334,2014-06-27 12:57:00,40.7397,-73.9896,B02617,2014-06-27,6,26,27,12,5,Friday,Friday-12,5,0
195716,2014-06-20 12:34:00,40.7472,-73.9908,B02598,2014-06-20,6,25,20,12,5,Friday,Friday-12,5,0
495698,2014-06-06 12:53:00,40.5796,-73.9665,B02682,2014-06-06,6,23,6,12,5,Friday,Friday-12,1,0
302508,2014-06-06 12:16:00,40.7452,-74.0075,B02617,2014-06-06,6,23,6,12,5,Friday,Friday-12,5,0
495610,2014-06-06 12:38:00,40.7727,-73.9655,B02682,2014-06-06,6,23,6,12,5,Friday,Friday-12,2,0
77228,2014-06-06 12:23:00,40.7709,-73.8658,B02598,2014-06-06,6,23,6,12,5,Friday,Friday-12,0,0
344954,2014-06-13 12:29:00,40.7617,-73.9684,B02617,2014-06-13,6,24,13,12,5,Friday,Friday-12,2,0
495634,2014-06-06 12:41:00,40.6916,-74.1771,B02682,2014-06-06,6,23,6,12,5,Friday,Friday-12,3,0
249954,2014-06-27 12:11:00,40.8003,-73.9715,B02598,2014-06-27,6,26,27,12,5,Friday,Friday-12,2,0
591361,2014-06-20 12:57:00,40.6834,-73.9967,B02682,2014-06-20,6,25,20,12,5,Friday,Friday-12,1,0
250052,2014-06-27 12:29:00,40.746,-73.9134,B02598,2014-06-27,6,26,27,12,5,Friday,Friday-12,0,0
139277,2014-06-13 12:25:00,40.7587,-73.9774,B02598,2014-06-13,6,24,13,12,5,Friday,Friday-12,2,0
139483,2014-06-13 12:55:00,40.7154,-74.0147,B02598,2014-06-13,6,24,13,12,5,Friday,Friday-12,5,0
139486,2014-06-13 12:56:00,40.728,-73.993,B02598,2014-06-13,6,24,13,12,5,Friday,Friday-12,5,0
195758,2014-06-20 12:44:00,40.7231,-74.0395,B02598,2014-06-20,6,25,20,12,5,Friday,Friday-12,5,0
195798,2014-06-20 12:52:00,40.7777,-73.9459,B02598,2014-06-20,6,25,20,12,5,Friday,Friday-12,2,0
139193,2014-06-13 12:09:00,40.7581,-73.9601,B02598,2014-06-13,6,24,13,12,5,Friday,Friday-12,2,0
634649,2014-06-27 12:22:00,40.7259,-74.0075,B02682,2014-06-27,6,26,27,12,5,Friday,Friday-12,5,0
495576,2014-06-06 12:28:00,40.7842,-73.9585,B02682,2014-06-06,6,23,6,12,5,Friday,Friday-12,2,0
591128,2014-06-20 12:04:00,40.7416,-73.9874,B02682,2014-06-20,6,25,20,12,5,Friday,Friday-12,5,0
436105,2014-06-27 12:10:00,40.7843,-73.9513,B02617,2014-06-27,6,26,27,12,5,Friday,Friday-12,2,0
495465,2014-06-06 12:06:00,40.766,-73.987,B02682,2014-06-06,6,23,6,12,5,Friday,Friday-12,2,0
77433,2014-06-06 12:58:00,40.7406,-74.0056,B02598,2014-06-06,6,23,6,12,5,Friday,Friday-12,5,0
634742,2014-06-27 12:43:00,40.742,-73.9852,B02682,2014-06-27,6,26,27,12,5,Friday,Friday-12,5,0
546214,2014-06-13 12:25:00,40.744,-73.976,B02682,2014-06-13,6,24,13,12,5,Friday,Friday-12,2,0
195706,2014-06-20 12:33:00,40.7781,-73.9858,B02598,2014-06-20,6,25,20,12,5,Friday,Friday-12,2,0
139295,2014-06-13 12:28:00,40.7507,-74.0245,B02598,2014-06-13,6,24,13,12,5,Friday,Friday-12,5,0
195778,2014-06-20 12:48:00,40.7614,-73.9934,B02598,2014-06-20,6,25,20,12,5,Friday,Friday-12,2,0
388303,2014-06-20 12:43:00,40.735,-73.9913,B02617,2014-06-20,6,25,20,12,5,Friday,Friday-12,5,0
249970,2014-06-27 12:14:00,40.7211,-73.9556,B02598,2014-06-27,6,26,27,12,5,Friday,Friday-12,1,0
388284,2014-06-20 12:40:00,40.7457,-73.9902,B02617,2014-06-20,6,25,20,12,5,Friday,Friday-12,5,0
345059,2014-06-13 12:51:00,40.75,-73.9705,B02617,2014-06-13,6,24,13,12,5,Friday,Friday-12,2,0
249953,2014-06-27 12:11:00,40.6921,-73.9657,B02598,2014-06-27,6,26,27,12,5,Friday,Friday-12,1,0
195664,2014-06-20 12:25:00,40.6724,-73.9689,B02598,2014-06-20,6,25,20,12,5,Friday,Friday-12,1,0
195737,2014-06-20 12:40:00,40.7437,-73.985,B02598,2014-06-20,6,25,20,12,5,Friday,Friday-12,5,0
546276,2014-06-13 12:37:00,40.7653,-73.9802,B02682,2014-06-13,6,24,13,12,5,Friday,Friday-12,2,0
139401,2014-06-13 12:43:00,40.719,-74.0022,B02598,2014-06-13,6,24,13,12,5,Friday,Friday-12,5,0
495705,2014-06-06 12:54:00,40.7639,-73.9822,B02682,2014-06-06,6,23,6,12,5,Friday,Friday-12,2,0
